data;

set V := 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 58 59 60 61 62 63 64 66 67 69 70 72 73 74 75 76 77 78 80 82 83 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102;

set A := 1 49
         1 52
         2 5
         2 53
         3 43
         3 54
         4 55
         5 2
         5 36
         5 50
         5 56
         7 27
         7 32
         7 58
         8 49
         8 59
         9 47
         9 60
         10 47
         10 61
         11 16
         11 36
         11 40
         11 47
         11 62
         12 32
         12 36
         12 63
         13 32
         13 36
         13 64
         14 16
         15 16
         15 66
         16 11
         16 15
         16 67
         17 16
         18 32
         18 36
         18 69
         19 32
         19 70
         20 21
         21 22
         21 32
         21 36
         21 72
         22 21
         22 73
         23 32
         23 74
         24 27
         24 75
         25 27
         25 76
         26 23
         26 32
         26 36
         26 77
         27 7
         27 24
         27 25
         27 36
         27 48
         27 78
         28 29
         28 31
         28 32
         28 36
         29 28
         29 80
         30 28
         31 28
         31 82
         32 7
         32 12
         32 13
         32 18
         32 19
         32 21
         32 23
         32 26
         32 28
         32 35
         32 36
         32 38
         32 39
         32 40
         32 41
         32 44
         32 50
         32 83
         33 32
         34 41
         34 85
         35 32
         35 36
         35 86
         36 5
         36 11
         36 12
         36 13
         36 18
         36 21
         36 26
         36 27
         36 28
         36 32
         36 35
         36 41
         36 44
         36 45
         36 49
         36 50
         36 87
         37 47
         37 88
         38 32
         38 89
         39 32
         39 45
         39 90
         40 11
         40 32
         40 91
         41 32
         41 34
         41 36
         41 92
         42 51
         42 93
         43 3
         43 51
         43 94
         44 95
         45 36
         45 46
         45 96
         46 97
         47 9
         47 10
         47 11
         47 37
         47 98
         48 27
         48 99
         49 1
         49 8
         49 36
         49 50
         49 100
         50 5
         50 32
         50 36
         50 49
         50 51
         50 101
         51 4
         51 42
         51 43
         51 50
         51 102
         ;

set S := 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365 366 367 368 369 370 371 372 373 374 375 376 377 378 379 380 381 382 383 384 385 386 387 388 389 390 391 392 393 394 395 396 397 398 399 400 401 402 403 404 405 406 407 408 409 410 411 412 413 414 415 416 417 418 419 420 421 422 423 424 425 426 427 428 429 430 431 432 433 434 435 436 437 438 439 440 441 442 443 444 445 446 447 448 449 450 451 452 453 454 455 456 457 458 459 460 461 462 463 464 465 466 467 468 469 470 471 472 473 474 475 476 477 478 479 480 481 482 483 484 485 486 487 488 489 490 491 492 493 494 495 496 497 498 499 500 501 502 503 504 505 506 507 508 509 510;

set F[1] := 1 49
            49 36
            36 5
            5 56
            ;
set F[2] := 1 49
            49 36
            36 11
            11 16
            16 67
            ;
set F[3] := 1 49
            49 36
            36 18
            18 69
            ;
set F[4] := 1 49
            49 36
            36 21
            21 72
            ;
set F[5] := 1 49
            49 36
            36 27
            27 78
            ;
set F[6] := 1 49
            49 36
            36 32
            32 83
            ;
set F[7] := 1 49
            49 36
            36 87
            ;
set F[8] := 1 49
            49 36
            36 32
            32 39
            39 90
            ;
set F[9] := 1 49
            49 50
            50 51
            51 43
            43 94
            ;
set F[10] := 1 49
             49 36
             36 11
             11 47
             47 98
             ;
set F[11] := 1 49
             49 100
             ;
set F[12] := 2 5
             5 56
             ;
set F[13] := 2 5
             5 36
             36 11
             11 16
             16 67
             ;
set F[14] := 2 5
             5 36
             36 21
             21 72
             ;
set F[15] := 2 5
             5 36
             36 32
             32 83
             ;
set F[16] := 2 5
             5 36
             36 87
             ;
set F[17] := 2 5
             5 36
             36 11
             11 47
             47 98
             ;
set F[18] := 3 43
             43 51
             51 50
             50 36
             36 11
             11 16
             16 67
             ;
set F[19] := 3 43
             43 51
             51 50
             50 32
             32 21
             21 72
             ;
set F[20] := 3 43
             43 51
             51 50
             50 32
             32 83
             ;
set F[21] := 3 43
             43 51
             51 50
             50 36
             36 87
             ;
set F[22] := 5 36
             36 11
             11 16
             16 67
             ;
set F[23] := 5 36
             36 18
             18 69
             ;
set F[24] := 5 36
             36 21
             21 72
             ;
set F[25] := 5 36
             36 27
             27 78
             ;
set F[26] := 5 36
             36 32
             32 83
             ;
set F[27] := 5 36
             36 87
             ;
set F[28] := 5 36
             36 32
             32 39
             39 90
             ;
set F[29] := 5 50
             50 51
             51 43
             43 94
             ;
